county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Dana Nessel,DEM,325,525,850
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Matthew DePerno,REP,493,340,833
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,"Joseph W. McHugh, Jr.",LIB,22,4,26
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Gerald T. Van Sickle,UST,4,3,7
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Cast Votes,,844,872,1716
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,,,,,
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Hillary Scholten,DEM,331,532,863
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,John Gibbs,REP,494,326,820
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Jamie Lewis,LIB,16,12,28
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Louis Palus,WC,10,11,21
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Cast Votes,,851,881,1732
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,,,,,
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,Terry J. Sabo,DEM,301,488,789
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,Jon C. Bumstead,REP,541,391,932
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,Cast Votes,,842,879,1721
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",State House,88,,,,,
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Christine Baker,DEM,256,429,685
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Greg VanWoerkom,REP,566,430,996
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Marv Bolthouse,LIB,14,12,26
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Cast Votes,,836,871,1707
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 9",State House,88,Unresolved,,0,0,0
