county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Gretchen Whitmer,DEM,331,376,707
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Tudor M. Dixon,REP,511,132,643
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Mary Buzuma,LIB,9,6,15
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Donna Brandenburg,UST,6,2,8
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Kevin Hogan,GRN,3,0,3
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Daryl M. Simpson,NLP,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Cast Votes,,860,516,1376
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Governor,,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,,,,,
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Jocelyn Benson,DEM,363,396,759
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Kristina Elaine Karamo,REP,461,113,574
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Gregory Scott Stempfle,LIB,13,5,18
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Christine C. Schwartz,UST,7,2,9
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,1,3
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Cast Votes,,846,517,1363
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Secretary of State,,Unresolved,,0,0,0
