county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Democratic,DEM,176,163,339
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Republican,REP,56,35,91
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Libertarian,LIB,3,1,4
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,U.S. Taxpayers,UST,2,0,2
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Working Class,WC,4,1,5
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Green,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Cast Votes,,242,200,442
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Overvotes,,2,0,2
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Unresolved,,0,0,0
