county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 5",Governor,,Gretchen Whitmer,DEM,325,234,559
Muskegon,"City of Muskegon, Precinct 5",Governor,,Tudor M. Dixon,REP,49,15,64
Muskegon,"City of Muskegon, Precinct 5",Governor,,Mary Buzuma,LIB,5,1,6
Muskegon,"City of Muskegon, Precinct 5",Governor,,Donna Brandenburg,UST,3,1,4
Muskegon,"City of Muskegon, Precinct 5",Governor,,Kevin Hogan,GRN,5,0,5
Muskegon,"City of Muskegon, Precinct 5",Governor,,Daryl M. Simpson,NLP,0,2,2
Muskegon,"City of Muskegon, Precinct 5",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Governor,,Cast Votes,,387,253,640
Muskegon,"City of Muskegon, Precinct 5",Governor,,Overvotes,,2,3,5
Muskegon,"City of Muskegon, Precinct 5",Governor,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,,,,,
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Jocelyn Benson,DEM,322,232,554
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Kristina Elaine Karamo,REP,47,16,63
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Gregory Scott Stempfle,LIB,4,2,6
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Christine C. Schwartz,UST,4,2,6
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,8,0,8
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Cast Votes,,385,252,637
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Overvotes,,2,1,3
Muskegon,"City of Muskegon, Precinct 5",Secretary of State,,Unresolved,,0,0,0
