county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Gretchen Whitmer,DEM,465,0,465
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Tudor M. Dixon,REP,20,0,20
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Mary Buzuma,LIB,3,0,3
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Donna Brandenburg,UST,2,0,2
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Kevin Hogan,GRN,2,0,2
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Cast Votes,,493,0,493
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Governor,,Unresolved,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,,,,,
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,461,0,461
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,20,0,20
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,3,0,3
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,2,0,2
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,3,0,3
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Cast Votes,,489,0,489
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 2",Secretary of State,,Unresolved,,0,0,0
