county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Dana Nessel,DEM,262,165,427
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Matthew DePerno,REP,86,25,111
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,"Joseph W. McHugh, Jr.",LIB,6,3,9
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Gerald T. Van Sickle,UST,3,2,5
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Cast Votes,,357,195,552
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Overvotes,,3,0,3
Muskegon,"City of Muskegon, Precinct 6",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Hillary Scholten,DEM,263,160,423
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,John Gibbs,REP,83,23,106
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Jamie Lewis,LIB,6,10,16
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Louis Palus,WC,10,2,12
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Cast Votes,,362,195,557
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Overvotes,,2,0,2
Muskegon,"City of Muskegon, Precinct 6",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,Terry J. Sabo,DEM,259,159,418
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,Jon C. Bumstead,REP,95,33,128
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,Cast Votes,,354,192,546
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 6",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 6",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 6",State House,87,Will Snyder,DEM,264,161,425
Muskegon,"City of Muskegon, Precinct 6",State House,87,Michael L. Haueisen,REP,91,29,120
Muskegon,"City of Muskegon, Precinct 6",State House,87,Cast Votes,,355,190,545
Muskegon,"City of Muskegon, Precinct 6",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 6",State House,87,Unresolved,,0,0,0
