county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Democratic,DEM,184,0,184
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Republican,REP,531,0,531
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Libertarian,LIB,4,0,4
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,0,0
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Working Class,WC,3,0,3
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Green,GRN,1,0,1
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Cast Votes,,723,0,723
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Overvotes,,0,0,0
Muskegon,"Casnovia Township, Precinct 1",Straight Party,,Unresolved,,0,0,0
