county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Dana Nessel,DEM,359,527,886
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Matthew DePerno,REP,407,364,771
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,"Joseph W. McHugh, Jr.",LIB,23,18,41
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Gerald T. Van Sickle,UST,2,5,7
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Cast Votes,,791,914,1705
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Overvotes,,1,1,2
Muskegon,"City of Norton Shores, Precinct 3",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,,,,,
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Hillary Scholten,DEM,365,544,909
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,John Gibbs,REP,411,355,766
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Jamie Lewis,LIB,19,21,40
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Louis Palus,WC,11,5,16
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Cast Votes,,806,925,1731
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,,,,,
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,Terry J. Sabo,DEM,359,488,847
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,Jon C. Bumstead,REP,438,437,875
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,Cast Votes,,797,925,1722
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,Overvotes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 3",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",State House,88,,,,,
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Christine Baker,DEM,302,438,740
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Greg VanWoerkom,REP,468,473,941
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Marv Bolthouse,LIB,22,10,32
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Cast Votes,,792,921,1713
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",State House,88,Unresolved,,0,0,0
