county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Laketon Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,379,496,875
Muskegon,"Laketon Township, Precinct 2",Governor,,Tudor M. Dixon,REP,553,227,780
Muskegon,"Laketon Township, Precinct 2",Governor,,Mary Buzuma,LIB,6,10,16
Muskegon,"Laketon Township, Precinct 2",Governor,,Donna Brandenburg,UST,10,3,13
Muskegon,"Laketon Township, Precinct 2",Governor,,Kevin Hogan,GRN,3,2,5
Muskegon,"Laketon Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,1,1
Muskegon,"Laketon Township, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Cast Votes,,951,739,1690
Muskegon,"Laketon Township, Precinct 2",Governor,,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,,,,,
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,392,510,902
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,525,213,738
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,12,5,17
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,6,4,10
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,1,1,2
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Cast Votes,,936,733,1669
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Overvotes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Unresolved,,0,0,0
