county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 4",Governor,,Gretchen Whitmer,DEM,273,235,508
Muskegon,"City of Muskegon, Precinct 4",Governor,,Tudor M. Dixon,REP,87,60,147
Muskegon,"City of Muskegon, Precinct 4",Governor,,Mary Buzuma,LIB,6,1,7
Muskegon,"City of Muskegon, Precinct 4",Governor,,Donna Brandenburg,UST,0,2,2
Muskegon,"City of Muskegon, Precinct 4",Governor,,Kevin Hogan,GRN,1,2,3
Muskegon,"City of Muskegon, Precinct 4",Governor,,Daryl M. Simpson,NLP,2,0,2
Muskegon,"City of Muskegon, Precinct 4",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Governor,,Cast Votes,,369,300,669
Muskegon,"City of Muskegon, Precinct 4",Governor,,Overvotes,,2,0,2
Muskegon,"City of Muskegon, Precinct 4",Governor,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,,,,,
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Jocelyn Benson,DEM,271,236,507
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Kristina Elaine Karamo,REP,78,54,132
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Gregory Scott Stempfle,LIB,8,0,8
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Christine C. Schwartz,UST,3,3,6
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,5,1,6
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Cast Votes,,365,294,659
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Overvotes,,1,1,2
Muskegon,"City of Muskegon, Precinct 4",Secretary of State,,Unresolved,,0,0,0
