county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Laketon Township, Precinct 2",State House,87,Will Snyder,DEM,349,469,818
Muskegon,"Laketon Township, Precinct 2",State House,87,Michael L. Haueisen,REP,554,245,799
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,903,714,1617
Muskegon,"Laketon Township, Precinct 2",State House,87,Overvotes,,1,0,1
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,,,,,
Muskegon,"Laketon Township, Precinct 2",State House,87,Pamela Pugh,DEM,308,440,748
Muskegon,"Laketon Township, Precinct 2",State House,87,Mitchell Robinson,DEM,284,432,716
Muskegon,"Laketon Township, Precinct 2",State House,87,Tamara D. Carlone,REP,501,232,733
Muskegon,"Laketon Township, Precinct 2",State House,87,Linda Lee Tarver,REP,503,222,725
Muskegon,"Laketon Township, Precinct 2",State House,87,Donna Gundle-Krieg,LIB,20,10,30
Muskegon,"Laketon Township, Precinct 2",State House,87,Bill Hall,LIB,23,11,34
Muskegon,"Laketon Township, Precinct 2",State House,87,Ethan Hobson,UST,18,7,25
Muskegon,"Laketon Township, Precinct 2",State House,87,Mary Anne Hering,WC,32,12,44
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,1689,1366,3055
Muskegon,"Laketon Township, Precinct 2",State House,87,Overvotes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,,,,,
Muskegon,"Laketon Township, Precinct 2",State House,87,Mike Behm,DEM,278,418,696
Muskegon,"Laketon Township, Precinct 2",State House,87,Kathy White,DEM,279,425,704
Muskegon,"Laketon Township, Precinct 2",State House,87,Lena Epstein,REP,505,231,736
Muskegon,"Laketon Township, Precinct 2",State House,87,Sevag Vartanian,REP,468,220,688
Muskegon,"Laketon Township, Precinct 2",State House,87,Eric Larson,LIB,35,14,49
Muskegon,"Laketon Township, Precinct 2",State House,87,Joe Sanger,UST,19,7,26
Muskegon,"Laketon Township, Precinct 2",State House,87,Sherry A. Wells,GRN,20,5,25
Muskegon,"Laketon Township, Precinct 2",State House,87,Kathleen Oakford,NLP,18,4,22
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,1622,1324,2946
Muskegon,"Laketon Township, Precinct 2",State House,87,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
