county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Democratic,DEM,141,136,277
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Republican,REP,134,27,161
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Libertarian,LIB,5,1,6
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,U.S. Taxpayers,UST,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Working Class,WC,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Green,GRN,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Natural Law,NLP,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Cast Votes,,284,164,448
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Straight Party,,Unresolved,,0,0,0
