county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Dana Nessel,DEM,230,158,388
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Matthew DePerno,REP,70,28,98
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,"Joseph W. McHugh, Jr.",LIB,5,0,5
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Gerald T. Van Sickle,UST,2,0,2
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Cast Votes,,307,186,493
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Hillary Scholten,DEM,229,157,386
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,John Gibbs,REP,67,25,92
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Jamie Lewis,LIB,5,0,5
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Louis Palus,WC,7,3,10
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Cast Votes,,308,185,493
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,Terry J. Sabo,DEM,225,147,372
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,Jon C. Bumstead,REP,75,37,112
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,Cast Votes,,300,184,484
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,Overvotes,,3,0,3
Muskegon,"City of Muskegon, Precinct 8",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 8",State House,87,Will Snyder,DEM,225,151,376
Muskegon,"City of Muskegon, Precinct 8",State House,87,Michael L. Haueisen,REP,75,32,107
Muskegon,"City of Muskegon, Precinct 8",State House,87,Cast Votes,,300,183,483
Muskegon,"City of Muskegon, Precinct 8",State House,87,Overvotes,,2,0,2
Muskegon,"City of Muskegon, Precinct 8",State House,87,Unresolved,,0,0,0
