county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Democratic,DEM,181,230,411
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Republican,REP,132,45,177
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Libertarian,LIB,1,1,2
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,U.S. Taxpayers,UST,3,1,4
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Working Class,WC,4,3,7
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Green,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Natural Law,NLP,1,0,1
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Cast Votes,,323,280,603
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Unresolved,,0,0,0
