county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Gretchen Whitmer,DEM,400,351,751
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Tudor M. Dixon,REP,310,173,483
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Mary Buzuma,LIB,10,3,13
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Donna Brandenburg,UST,3,0,3
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Kevin Hogan,GRN,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Cast Votes,,724,527,1251
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Overvotes,,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Governor,,Unresolved,,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,,,,,
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,397,361,758
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,298,158,456
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,14,5,19
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,5,1,6
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,1,3
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Cast Votes,,716,526,1242
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Overvotes,,0,0,0
Muskegon,"City of North Muskegon, Precinct 1",Secretary of State,,Unresolved,,0,0,0
