county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Dalton Township, Precinct 4",Governor,,Gretchen Whitmer,DEM,241,351,592
Muskegon,"Dalton Township, Precinct 4",Governor,,Tudor M. Dixon,REP,492,227,719
Muskegon,"Dalton Township, Precinct 4",Governor,,Mary Buzuma,LIB,3,5,8
Muskegon,"Dalton Township, Precinct 4",Governor,,Donna Brandenburg,UST,6,4,10
Muskegon,"Dalton Township, Precinct 4",Governor,,Kevin Hogan,GRN,2,2,4
Muskegon,"Dalton Township, Precinct 4",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"Dalton Township, Precinct 4",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Cast Votes,,745,589,1334
Muskegon,"Dalton Township, Precinct 4",Governor,,Overvotes,,0,0,0
Muskegon,"Dalton Township, Precinct 4",Governor,,Unresolved,,0,0,0
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,,,,,
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Jocelyn Benson,DEM,261,374,635
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Kristina Elaine Karamo,REP,453,190,643
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Gregory Scott Stempfle,LIB,10,7,17
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Christine C. Schwartz,UST,5,10,15
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,5,2,7
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Cast Votes,,734,583,1317
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Overvotes,,0,0,0
Muskegon,"Dalton Township, Precinct 4",Secretary of State,,Unresolved,,0,0,0
