county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Dana Nessel,DEM,230,197,427
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Matthew DePerno,REP,258,83,341
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,"Joseph W. McHugh, Jr.",LIB,9,1,10
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,5,5,10
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Cast Votes,,502,286,788
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Overvotes,,0,1,1
Muskegon,"Muskegon Charter Township, Precinct 2",Attorney General,,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,,,,,
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,Jerry Hilliard,DEM,206,191,397
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,John Moolenaar,REP,275,87,362
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,Nathan Hewer,LIB,12,4,16
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,Cast Votes,,493,282,775
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,Overvotes,,0,1,1
Muskegon,"Muskegon Charter Township, Precinct 2",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,,,,,
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,Terry J. Sabo,DEM,218,189,407
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,Jon C. Bumstead,REP,276,93,369
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,Cast Votes,,494,282,776
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,Overvotes,,0,1,1
Muskegon,"Muskegon Charter Township, Precinct 2",State Senate,32,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,,,,,
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,Will Snyder,DEM,220,192,412
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,Michael L. Haueisen,REP,270,90,360
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,Cast Votes,,490,282,772
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",State House,87,Unresolved,,0,0,0
