county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Dana Nessel,DEM,171,300,471
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Matthew DePerno,REP,389,187,576
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,"Joseph W. McHugh, Jr.",LIB,22,10,32
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Gerald T. Van Sickle,UST,3,5,8
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Cast Votes,,585,502,1087
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,,,,,
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Hillary Scholten,DEM,182,301,483
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,John Gibbs,REP,377,179,556
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Jamie Lewis,LIB,24,14,38
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Louis Palus,WC,7,10,17
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Cast Votes,,590,504,1094
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,,,,,
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,Terry J. Sabo,DEM,175,277,452
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,Jon C. Bumstead,REP,410,228,638
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,Cast Votes,,585,505,1090
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",State House,88,,,,,
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Christine Baker,DEM,146,258,404
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Greg VanWoerkom,REP,412,245,657
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Marv Bolthouse,LIB,21,3,24
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Cast Votes,,579,506,1085
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",State House,88,Unresolved,,0,0,0
