county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Dana Nessel,DEM,301,357,658
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Matthew DePerno,REP,489,147,636
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,"Joseph W. McHugh, Jr.",LIB,15,5,20
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Gerald T. Van Sickle,UST,8,4,12
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Cast Votes,,813,513,1326
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Overvotes,,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 3",Attorney General,,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,,,,,
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Jerry Hilliard,DEM,270,323,593
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,John Moolenaar,REP,518,178,696
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Nathan Hewer,LIB,14,6,20
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Cast Votes,,802,507,1309
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,,,,,
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,Terry J. Sabo,DEM,300,335,635
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,Jon C. Bumstead,REP,517,185,702
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,Cast Votes,,817,520,1337
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,Overvotes,,0,1,1
Muskegon,"Muskegon Charter Township, Precinct 3",State Senate,32,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,,,,,
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,Will Snyder,DEM,285,333,618
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,Michael L. Haueisen,REP,521,170,691
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,Cast Votes,,806,503,1309
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",State House,87,Unresolved,,0,0,0
