county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Democratic,DEM,459,0,459
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Republican,REP,37,0,37
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Libertarian,LIB,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,U.S. Taxpayers,UST,3,0,3
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Working Class,WC,1,0,1
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Green,GRN,1,0,1
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Natural Law,NLP,1,0,1
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Cast Votes,,502,0,502
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Overvotes,,2,0,2
Muskegon,"City of Muskegon Heights, Precinct 4",Straight Party,,Unresolved,,0,0,0
