county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Democratic,DEM,126,218,344
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Republican,REP,210,131,341
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Libertarian,LIB,2,1,3
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,U.S. Taxpayers,UST,1,0,1
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Working Class,WC,3,1,4
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Green,GRN,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Natural Law,NLP,0,1,1
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Cast Votes,,342,352,694
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Unresolved,,0,0,0
