county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Dana Nessel,DEM,385,449,834
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Matthew DePerno,REP,167,96,263
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,"Joseph W. McHugh, Jr.",LIB,18,7,25
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,3,3,6
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Cast Votes,,573,555,1128
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Overvotes,,0,2,2
Muskegon,"City of Muskegon, Precinct 7",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Hillary Scholten,DEM,389,449,838
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,John Gibbs,REP,164,82,246
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Jamie Lewis,LIB,16,14,30
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Louis Palus,WC,10,10,20
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Cast Votes,,579,555,1134
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Overvotes,,0,1,1
Muskegon,"City of Muskegon, Precinct 7",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,Terry J. Sabo,DEM,402,440,842
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,Jon C. Bumstead,REP,171,112,283
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,Cast Votes,,573,552,1125
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 7",State House,87,Will Snyder,DEM,396,448,844
Muskegon,"City of Muskegon, Precinct 7",State House,87,Michael L. Haueisen,REP,169,104,273
Muskegon,"City of Muskegon, Precinct 7",State House,87,Cast Votes,,565,552,1117
Muskegon,"City of Muskegon, Precinct 7",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",State House,87,Unresolved,,0,0,0
