county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Dana Nessel,DEM,266,233,499
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Matthew DePerno,REP,83,57,140
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,"Joseph W. McHugh, Jr.",LIB,10,3,13
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Gerald T. Van Sickle,UST,5,2,7
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Cast Votes,,364,295,659
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Hillary Scholten,DEM,261,231,492
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,John Gibbs,REP,83,58,141
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Jamie Lewis,LIB,9,2,11
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Louis Palus,WC,9,5,14
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Cast Votes,,362,296,658
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,Terry J. Sabo,DEM,263,230,493
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,Jon C. Bumstead,REP,99,64,163
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,Cast Votes,,362,294,656
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 4",State House,87,Will Snyder,DEM,267,223,490
Muskegon,"City of Muskegon, Precinct 4",State House,87,Michael L. Haueisen,REP,92,65,157
Muskegon,"City of Muskegon, Precinct 4",State House,87,Cast Votes,,359,288,647
Muskegon,"City of Muskegon, Precinct 4",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",State House,87,Unresolved,,0,0,0
