county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 7",Governor,,Gretchen Whitmer,DEM,417,456,873
Muskegon,"City of Muskegon, Precinct 7",Governor,,Tudor M. Dixon,REP,165,98,263
Muskegon,"City of Muskegon, Precinct 7",Governor,,Mary Buzuma,LIB,7,5,12
Muskegon,"City of Muskegon, Precinct 7",Governor,,Donna Brandenburg,UST,2,6,8
Muskegon,"City of Muskegon, Precinct 7",Governor,,Kevin Hogan,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 7",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"City of Muskegon, Precinct 7",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Governor,,Cast Votes,,593,565,1158
Muskegon,"City of Muskegon, Precinct 7",Governor,,Overvotes,,0,2,2
Muskegon,"City of Muskegon, Precinct 7",Governor,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,,,,,
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Jocelyn Benson,DEM,403,465,868
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Kristina Elaine Karamo,REP,160,83,243
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Gregory Scott Stempfle,LIB,12,7,19
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Christine C. Schwartz,UST,3,1,4
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,1,3
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Cast Votes,,580,557,1137
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Overvotes,,1,1,2
Muskegon,"City of Muskegon, Precinct 7",Secretary of State,,Unresolved,,0,0,0
