county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Democratic,DEM,130,124,254
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Republican,REP,164,50,214
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Libertarian,LIB,4,1,5
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Working Class,WC,3,3,6
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Green,GRN,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Cast Votes,,303,178,481
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 2",Straight Party,,Unresolved,,0,0,0
