county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Olive Township, Precinct 2",State Senate,31,Kim S. Nagy,DEM,133,115,248
Ottawa,"Olive Township, Precinct 2",State Senate,31,Roger Victory,REP,801,331,1132
Ottawa,"Olive Township, Precinct 2",State Senate,31,Jessica L. Fox,LIB,15,6,21
Ottawa,"Olive Township, Precinct 2",State Senate,31,Cast Votes,,949,452,1401
Ottawa,"Olive Township, Precinct 2",State Senate,31,Undervotes,,10,3,13
Ottawa,"Olive Township, Precinct 2",State Senate,31,Overvotes,,0,0,0
Ottawa,"Olive Township, Precinct 2",State Senate,31,Rejected write-in votes,,2,0,2
Ottawa,"Olive Township, Precinct 2",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Olive Township, Precinct 2",State House,88,Christine Baker,DEM,141,114,255
Ottawa,"Olive Township, Precinct 2",State House,88,Greg VanWoerkom,REP,786,332,1118
Ottawa,"Olive Township, Precinct 2",State House,88,Marv Bolthouse,LIB,16,5,21
Ottawa,"Olive Township, Precinct 2",State House,88,Cast Votes,,943,451,1394
Ottawa,"Olive Township, Precinct 2",State House,88,Undervotes,,15,4,19
Ottawa,"Olive Township, Precinct 2",State House,88,Overvotes,,1,0,1
Ottawa,"Olive Township, Precinct 2",State House,88,Rejected write-in votes,,2,0,2
Ottawa,"Olive Township, Precinct 2",State House,88,Unresolved write-in votes,,0,0,0
