county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Kim S. Nagy,DEM,15,13,28
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Roger Victory,REP,146,53,199
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Jessica L. Fox,LIB,2,2,4
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Cast Votes:,,163,68,231
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Undervotes:,,2,0,2
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Rejected write-in votes:,,1,0,1
Ottawa,"Blendon Township, Precinct 1A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,Sharon McConnon,DEM,18,16,34
Ottawa,"Blendon Township, Precinct 1A",State House,,Luke Meerman,REP,146,52,198
Ottawa,"Blendon Township, Precinct 1A",State House,,Cast Votes:,,164,68,232
Ottawa,"Blendon Township, Precinct 1A",State House,,Undervotes:,,2,0,2
Ottawa,"Blendon Township, Precinct 1A",State House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,,,,,
Ottawa,"Blendon Township, Precinct 1A",State House,,Pamela Pugh,DEM,17,14,31
Ottawa,"Blendon Township, Precinct 1A",State House,,Mitchell Robinson,DEM,16,15,31
Ottawa,"Blendon Township, Precinct 1A",State House,,Tamara D. Carlone,REP,142,49,191
Ottawa,"Blendon Township, Precinct 1A",State House,,Linda Lee Tarver,REP,140,48,188
Ottawa,"Blendon Township, Precinct 1A",State House,,Donna Gundle-Krieg,LIB,2,2,4
Ottawa,"Blendon Township, Precinct 1A",State House,,Bill Hall,LIB,2,3,5
Ottawa,"Blendon Township, Precinct 1A",State House,,Ethan Hobson,UST,0,1,1
Ottawa,"Blendon Township, Precinct 1A",State House,,Mary Anne Hering,WC,2,3,5
Ottawa,"Blendon Township, Precinct 1A",State House,,Cast Votes:,,321,135,456
Ottawa,"Blendon Township, Precinct 1A",State House,,Undervotes:,,11,1,12
Ottawa,"Blendon Township, Precinct 1A",State House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1A",State House,,Unresolved write-in votes:,,0,0,0
