county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Kim S. Nagy,DEM,326,535,861
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Roger Victory,REP,459,454,913
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Jessica L. Fox,LIB,27,7,34
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Cast Votes,,812,996,1808
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Undervotes,,21,29,50
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Overvotes,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Rejected write-in votes,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 5",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Christine Baker,DEM,326,540,866
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Greg VanWoerkom,REP,463,451,914
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Marv Bolthouse,LIB,19,8,27
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Cast Votes,,808,999,1807
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Undervotes,,25,26,51
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Overvotes,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Rejected write-in votes,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 5",State House,88,Unresolved write-in votes,,0,0,0
