county,precinct,office,district,candidate,party,votes
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Kim S. Nagy,DEM,84,66,150
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Roger Victory,REP,878,345,1223
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Jessica L. Fox,LIB,10,8,18
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Cast Votes:,,972,419,1391
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Undervotes:,,11,7,18
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Mark Ludwig,DEM,97,69,166
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Rachelle M. Smit,REP,866,341,1207
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Cast Votes:,,963,410,1373
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Undervotes:,,19,16,35
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Rejected write-in votes:,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,,,,,
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Pamela Pugh,DEM,86,70,156
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Mitchell Robinson,DEM,84,61,145
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Tamara D. Carlone,REP,830,329,1159
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Linda Lee Tarver,REP,824,324,1148
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Donna Gundle-Krieg,LIB,9,7,16
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Bill Hall,LIB,14,5,19
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Ethan Hobson,UST,7,3,10
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Mary Anne Hering,WC,16,10,26
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Cast Votes:,,1870,809,2679
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Undervotes:,,96,43,139
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 2",State House,,Unresolved write-in votes:,,0,0,0
