county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,DEM,400,503,903
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,REP,576,277,853
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,LIB,13,7,20
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,UST,2,6,8
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,GRE,2,0,2
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,NAL,1,1,2
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,994,794,1788
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,9,7,16
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,1,0,1
Ottawa,"Grand Haven Charter Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
