county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Jocelyn Benson,DEM,243,329,572
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Kristina Elaine Karamo,REP,609,307,916
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Gregory Scott Stempfle,LIB,15,8,23
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Christine C. Schwartz,UST,2,0,2
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Larry James Hutchinson Jr.,GRE,2,1,3
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Cast Votes:,,871,645,1516
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Undervotes:,,13,8,21
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Dana Nessel,DEM,228,297,525
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Matthew DePerno,REP,621,330,951
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Joseph W. McHugh Jr.,LIB,12,11,23
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Gerald T. Van Sickle,UST,5,3,8
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Cast Votes:,,866,641,1507
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Undervotes:,,18,12,30
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Hillary Scholten,DEM,224,299,523
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,John Gibbs,REP,618,320,938
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Jamie Lewis,LIB,16,12,28
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Louis Palus,WC,8,7,15
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Cast Votes:,,866,638,1504
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Undervotes:,,18,15,33
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1B",U.S. House,3,Unresolved write-in votes:,,0,0,0
