county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Kim S. Nagy,DEM,76,72,148
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Roger Victory,REP,226,112,338
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Jessica L. Fox,LIB,4,4,8
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Cast Votes:,,306,188,494
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Undervotes:,,6,4,10
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Rejected write-in votes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Todd Avery,DEM,83,72,155
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Bradley Slagh,REP,217,114,331
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Greg Parlmer II,LIB,5,3,8
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Cast Votes:,,305,189,494
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Undervotes:,,7,3,10
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Rejected write-in votes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,,Unresolved write-in votes:,,0,0,0
