county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Democratic,DEM,118,116,234
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Republican,REP,105,39,144
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Libertarian,LIB,4,0,4
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Working Class,WC,0,2,2
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Green,GRE,1,1,2
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Cast,,228,158,386
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,,,193,126,319
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,,,1,0,1
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"City of Holland, Ward 2, Precinct 5",Straight Party,,Unresolved write-in,,0,0,0
