county,precinct,office,district,candidate,party,votes
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Jocelyn Benson,DEM,2,3,5
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Kristina Elaine Karamo,REP,2,2,4
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Gregory Scott Stempfle,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Cast Votes:,,4,5,9
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Undervotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Dana Nessel,DEM,2,3,5
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Matthew DePerno,REP,2,2,4
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Joseph W. McHugh Jr.,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Gerald T. Van Sickle,UST,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Cast Votes:,,4,5,9
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Undervotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Hillary Scholten,DEM,2,2,4
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,John Gibbs,REP,2,3,5
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Jamie Lewis,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Louis Palus,WC,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Cast Votes:,,4,5,9
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Undervotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",U.S. House,,Unresolved write-in votes:,,0,0,0
