county,precinct,office,district,candidate,party,votes
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Kim S. Nagy,DEM,43,40,83
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Roger Victory,REP,292,102,394
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Jessica L. Fox,LIB,3,2,5
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Cast Votes:,,338,144,482
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Undervotes:,,11,3,14
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Overvotes:,,0,0,0
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Robinson Township, Precinct 3B",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Robinson Township, Precinct 3B",State House,,Christine Baker,DEM,41,42,83
Ottawa,"Robinson Township, Precinct 3B",State House,,Greg VanWoerkom,REP,293,104,397
Ottawa,"Robinson Township, Precinct 3B",State House,,Marv Bolthouse,LIB,2,0,2
Ottawa,"Robinson Township, Precinct 3B",State House,,Cast Votes:,,336,146,482
Ottawa,"Robinson Township, Precinct 3B",State House,,Undervotes:,,13,1,14
Ottawa,"Robinson Township, Precinct 3B",State House,,Overvotes:,,0,0,0
Ottawa,"Robinson Township, Precinct 3B",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Robinson Township, Precinct 3B",State House,,Unresolved write-in votes:,,0,0,0
