county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,DEM,188,81,269
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,REP,312,59,371
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,LIB,2,1,3
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,UST,0,1,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,GRE,1,0,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,NAL,1,0,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,504,142,646
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,2,1,3
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,1,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer,,0,0,0
