county,precinct,office,district,candidate,party,votes
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Democratic Party,DEM,109,106,215
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Republican Party,REP,566,249,815
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Libertarian Party,LIB,6,0,6
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Working Class Party,WC,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Green Party,GRE,0,1,1
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Cast Votes:,,681,356,1037
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Undervotes:,,503,193,696
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Unresolved write-in votes:,,0,0,0
