county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Jocelyn Benson,DEM,162,273,435
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Kristina Elaine Karamo,REP,364,200,564
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Gregory Scott Stempfle,LIB,7,1,8
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Christine C. Schwartz,UST,2,0,2
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Larry James Hutchinson Jr.,GRE,1,3,4
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Cast Votes,,536,477,1013
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Undervotes,,7,4,11
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Rejected write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Dana Nessel,DEM,149,253,402
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Matthew DePerno,REP,371,207,578
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Joseph W. McHugh Jr.,LIB,8,6,14
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Gerald T. Van Sickle,UST,3,4,7
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Cast Votes,,531,470,1001
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Undervotes,,12,11,23
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Hillary Scholten,DEM,153,254,407
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,John Gibbs,REP,369,201,570
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Jamie Lewis,LIB,9,10,19
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Louis Palus,WC,3,5,8
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Cast Votes,,534,470,1004
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Undervotes,,9,10,19
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Rejected write-in votes,,0,1,1
Ottawa,"Tallmadge Charter Township, Precinct 3C",U.S. House,3,Unresolved write-in votes,,0,0,0
