county,precinct,office,district,candidate,party,votes
Ottawa,"Chester Township, Precinct 1D",State Senate,,Mark Bignell,DEM,85,0,85
Ottawa,"Chester Township, Precinct 1D",State Senate,,Rick Outman,REP,218,0,218
Ottawa,"Chester Township, Precinct 1D",State Senate,,Jay Gillotte,LIB,6,0,6
Ottawa,"Chester Township, Precinct 1D",State Senate,,Cast Votes:,,309,0,309
Ottawa,"Chester Township, Precinct 1D",State Senate,,Undervotes:,,5,0,5
Ottawa,"Chester Township, Precinct 1D",State Senate,,Overvotes:,,1,0,1
Ottawa,"Chester Township, Precinct 1D",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,Sharon McConnon,DEM,83,0,83
Ottawa,"Chester Township, Precinct 1D",State House,,Luke Meerman,REP,226,0,226
Ottawa,"Chester Township, Precinct 1D",State House,,Cast Votes:,,309,0,309
Ottawa,"Chester Township, Precinct 1D",State House,,Undervotes:,,6,0,6
Ottawa,"Chester Township, Precinct 1D",State House,,Overvotes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,Unresolved write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,,,,,
Ottawa,"Chester Township, Precinct 1D",State House,,Pamela Pugh,DEM,81,0,81
Ottawa,"Chester Township, Precinct 1D",State House,,Mitchell Robinson,DEM,78,0,78
Ottawa,"Chester Township, Precinct 1D",State House,,Tamara D. Carlone,REP,210,0,210
Ottawa,"Chester Township, Precinct 1D",State House,,Linda Lee Tarver,REP,201,0,201
Ottawa,"Chester Township, Precinct 1D",State House,,Donna Gundle-Krieg,LIB,9,0,9
Ottawa,"Chester Township, Precinct 1D",State House,,Bill Hall,LIB,7,0,7
Ottawa,"Chester Township, Precinct 1D",State House,,Ethan Hobson,UST,2,0,2
Ottawa,"Chester Township, Precinct 1D",State House,,Mary Anne Hering,WC,6,0,6
Ottawa,"Chester Township, Precinct 1D",State House,,Cast Votes:,,594,0,594
Ottawa,"Chester Township, Precinct 1D",State House,,Undervotes:,,36,0,36
Ottawa,"Chester Township, Precinct 1D",State House,,Overvotes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1D",State House,,Unresolved write-in votes:,,0,0,0
