county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Kim S. Nagy,DEM,101,72,173
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Roger Victory,REP,336,71,407
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Jessica L. Fox,LIB,8,5,13
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Cast Votes:,,445,148,593
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Undervotes:,,11,2,13
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Overvotes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Rejected write-in votes:,,1,0,1
Ottawa,"City of Zeeland, Precinct 1",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 1",State House,,Todd Avery,DEM,97,69,166
Ottawa,"City of Zeeland, Precinct 1",State House,,Bradley Slagh,REP,342,77,419
Ottawa,"City of Zeeland, Precinct 1",State House,,Greg Parlmer II,LIB,10,2,12
Ottawa,"City of Zeeland, Precinct 1",State House,,Cast Votes:,,449,148,597
Ottawa,"City of Zeeland, Precinct 1",State House,,Undervotes:,,8,2,10
Ottawa,"City of Zeeland, Precinct 1",State House,,Overvotes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 1",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 1",State House,,Unresolved write-in votes:,,0,0,0
