county,precinct,office,district,candidate,party,votes
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,David LaGrand,DEM,64,77,141
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Mark Huizenga,REP,367,145,512
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Theodore Petzold,LIB,13,3,16
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Cast Votes:,,444,225,669
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Undervotes:,,4,7,11
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Overvotes:,,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Sharon McConnon,DEM,58,77,135
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Luke Meerman,REP,380,152,532
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Cast Votes:,,438,229,667
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Undervotes:,,9,3,12
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Rejected write-in votes:,,2,0,2
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,,,,,
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Pamela Pugh,DEM,59,73,132
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Mitchell Robinson,DEM,55,68,123
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Tamara D. Carlone,REP,339,139,478
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Linda Lee Tarver,REP,347,138,485
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Donna Gundle-Krieg,LIB,12,2,14
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Bill Hall,LIB,17,3,20
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Ethan Hobson,UST,3,3,6
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Mary Anne Hering,WC,6,6,12
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Cast Votes:,,838,432,1270
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Undervotes:,,60,32,92
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,,Unresolved write-in votes:,,0,0,0
