county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Jocelyn Benson,DEM,282,176,458
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Kristina Elaine Karamo,REP,234,92,326
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Gregory Scott Stempfle,LIB,13,3,16
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Christine C. Schwartz,UST,8,2,10
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Larry James Hutchinson Jr.,GRE,4,0,4
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Cast Votes:,,541,273,814
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Undervotes:,,14,3,17
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Rejected write-in votes:,,1,0,1
Ottawa,"City of Holland, Ward 3, Precinct 7",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Dana Nessel,DEM,265,166,431
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Matthew DePerno,REP,237,100,337
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Joseph W. McHugh Jr.,LIB,20,1,21
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,12,3,15
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Cast Votes:,,534,270,804
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Undervotes:,,21,6,27
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Rejected write-in votes:,,1,0,1
Ottawa,"City of Holland, Ward 3, Precinct 7",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Joseph Alfonso,DEM,248,151,399
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Bill Huizenga,REP,262,114,376
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Lorence Wenke,LIB,18,6,24
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Curtis Michael Clark,UST,8,2,10
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Cast Votes:,,536,273,809
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Undervotes:,,19,4,23
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Rejected write-in votes:,,1,0,1
Ottawa,"City of Holland, Ward 3, Precinct 7",U.S. House,4,Unresolved write-in votes:,,0,0,0
