county,precinct,office,district,candidate,party,votes
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Jocelyn Benson,DEM,95,222,317
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Kristina Elaine Karamo,REP,192,138,330
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Gregory Scott Stempfle,LIB,5,9,14
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Christine C. Schwartz,UST,2,2,4
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Cast Votes:,,294,371,665
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Undervotes:,,3,3,6
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Dana Nessel,DEM,84,211,295
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Matthew DePerno,REP,198,148,346
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Joseph W. McHugh Jr.,LIB,10,11,21
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Gerald T. Van Sickle,UST,3,0,3
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Cast Votes:,,295,370,665
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Undervotes:,,2,4,6
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Joseph Alfonso,DEM,70,182,252
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Bill Huizenga,REP,213,179,392
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Lorence Wenke,LIB,8,5,13
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Curtis Michael Clark,UST,1,1,2
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Cast Votes:,,292,367,659
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Undervotes:,,5,7,12
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",U.S. House,,Unresolved write-in votes:,,0,0,0
