county,precinct,office,district,candidate,party,votes
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,68,91,159
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Tudor M. Dixon Shane Hernandez,REP,266,127,393
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Mary Buzuma Brian Ellison,LIB,4,2,6
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Donna Brandenburg Mellissa Carone,UST,1,1,2
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Kevin Hogan Destiny Clayton,GRE,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Cast Votes:,,339,221,560
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Undervotes:,,2,1,3
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 17",Governor,,Unresolved write-in votes:,,0,0,0
