county,precinct,office,district,candidate,party,votes
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,226,296,522
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Tudor M. Dixon Shane Hernandez,REP,518,570,1088
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Mary Buzuma Brian Ellison,LIB,9,6,15
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Donna Brandenburg Mellissa Carone,UST,2,2,4
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Kevin Hogan Destiny Clayton,GRE,1,3,4
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Daryl M. Simpson Doug Dern,NAL,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Cast Votes:,,757,877,1634
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Undervotes:,,6,3,9
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Rejected write-in votes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 6",Governor,,Unresolved write-in votes:,,0,0,0
