county,precinct,office,district,candidate,party,votes
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Democratic Party,DEM,161,198,359
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Republican Party,REP,511,216,727
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Libertarian Party,LIB,1,5,6
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Working Class Party,WC,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Green Party,GRE,2,0,2
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Natural Law Party,NAL,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Cast Votes:,,676,419,1095
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Undervotes:,,495,267,762
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Unresolved write-in votes:,,0,0,0
