county,precinct,office,district,candidate,party,votes
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Jocelyn Benson,DEM,309,294,603
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Kristina Elaine Karamo,REP,635,250,885
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Gregory Scott Stempfle,LIB,15,3,18
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Christine C. Schwartz,UST,3,2,5
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Larry James Hutchinson Jr.,GRE,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Cast Votes:,,963,549,1512
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Undervotes:,,15,7,22
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Overvotes:,,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Dana Nessel,DEM,288,277,565
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Matthew DePerno,REP,649,262,911
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Joseph W. McHugh Jr.,LIB,19,5,24
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Gerald T. Van Sickle,UST,3,0,3
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Cast Votes:,,959,544,1503
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Undervotes:,,19,11,30
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Overvotes:,,0,2,2
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Joseph Alfonso,DEM,245,244,489
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Bill Huizenga,REP,697,299,996
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Lorence Wenke,LIB,13,2,15
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Curtis Michael Clark,UST,4,2,6
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Cast Votes:,,959,547,1506
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Undervotes:,,19,10,29
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",U.S. House,,Unresolved write-in votes:,,0,0,0
