county,precinct,office,district,candidate,party,votes
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Kim S. Nagy,DEM,74,189,263
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Roger Victory,REP,212,168,380
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Jessica L. Fox,LIB,7,9,16
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Cast Votes:,,293,366,659
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Undervotes:,,4,8,12
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Christine Baker,DEM,73,193,266
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Greg VanWoerkom,REP,212,167,379
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Marv Bolthouse,LIB,8,7,15
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Cast Votes:,,293,367,660
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Undervotes:,,4,7,11
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 2A",State House,,Unresolved write-in votes:,,0,0,0
