county,precinct,office,district,candidate,party,votes
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Democratic Party,DEM,181,78,259
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Republican Party,REP,182,35,217
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Libertarian Party,LIB,5,0,5
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,U.S. Taxpayers Party,UST,2,0,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Working Class Party,WC,4,0,4
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Green Party,GRE,0,2,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Natural Law Party,NAL,2,0,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Cast Votes:,,376,115,491
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Undervotes:,,192,73,265
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Overvotes:,,1,0,1
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Unresolved write-in votes:,,0,0,0
