county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Jocelyn Benson,DEM,17,10,27
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Kristina Elaine Karamo,REP,153,64,217
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Gregory Scott Stempfle,LIB,1,0,1
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Cast Votes,,171,74,245
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Undervotes,,2,0,2
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Overvotes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Rejected write-in votes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Dana Nessel,DEM,18,7,25
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Matthew DePerno,REP,152,67,219
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Joseph W. McHugh Jr.,LIB,1,0,1
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Gerald T. Van Sickle,UST,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Cast Votes,,171,74,245
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Undervotes,,2,0,2
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Overvotes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Joseph Alfonso,DEM,11,7,18
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Bill Huizenga,REP,157,67,224
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Lorence Wenke,LIB,1,0,1
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Curtis Michael Clark,UST,1,0,1
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Cast Votes,,170,74,244
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Undervotes,,2,0,2
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Overvotes,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Rejected write-in votes,,1,0,1
Ottawa,"Zeeland Township, Precinct 4A",U.S. House,4,Unresolved write-in votes,,0,0,0
