county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Kim S. Nagy,DEM,271,235,506
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Roger Victory,REP,344,192,536
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Jessica L. Fox,LIB,29,11,40
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Cast Votes,,644,438,1082
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Undervotes,,19,15,34
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Rejected write-in votes,,0,1,1
Ottawa,"Holland Charter Township, Precinct 6",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Larry D. Jackson,DEM,267,223,490
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Nancy De Boer,REP,372,219,591
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Cast Votes,,639,442,1081
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Undervotes,,23,11,34
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Overvotes,,0,1,1
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Rejected write-in votes,,1,0,1
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 6",State House,86,,,,,
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Pamela Pugh,DEM,262,231,493
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Mitchell Robinson,DEM,239,223,462
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Tamara D. Carlone,REP,334,186,520
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Linda Lee Tarver,REP,321,186,507
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Donna Gundle-Krieg,LIB,21,6,27
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Bill Hall,LIB,16,10,26
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Ethan Hobson,UST,6,4,10
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Mary Anne Hering,WC,24,15,39
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Cast Votes,,1223,861,2084
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Undervotes,,101,45,146
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Rejected write-in votes,,2,2,4
Ottawa,"Holland Charter Township, Precinct 6",State House,86,Unresolved write-in votes,,0,0,0
