county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Democratic,DEM,85,86,171
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Republican,REP,606,233,839
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Libertarian,LIB,3,1,4
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Working Class,WC,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Green,GRE,1,1,2
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Natural Law,NAL,0,2,2
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Cast,,696,323,1019
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,,,472,196,668
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",Straight Party,,Unresolved write-in,,0,0,0
