county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Kim S. Nagy,DEM,9,29,38
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Roger Victory,REP,24,28,52
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Jessica L. Fox,LIB,0,2,2
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Cast Votes:,,33,59,92
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Undervotes:,,1,0,1
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 1A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Christine Baker,DEM,7,32,39
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Greg VanWoerkom,REP,26,25,51
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Marv Bolthouse,LIB,0,2,2
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Cast Votes:,,33,59,92
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Undervotes:,,1,0,1
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Overvotes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Port Sheldon Township, Precinct 1A",State House,,Unresolved write-in votes:,,0,0,0
