county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,David LaGrand,DEM,188,189,377
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Mark Huizenga,REP,532,161,693
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Theodore Petzold,LIB,22,11,33
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Cast Votes,,742,361,1103
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Undervotes,,19,6,25
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Overvotes,,1,0,1
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Rejected write-in votes,,1,0,1
Ottawa,"City of Coopersville, Precinct 2",State Senate,30,Unresolved write-in votes,,0,0,0
Ottawa,"City of Coopersville, Precinct 2",State House,89,Sharon McConnon,DEM,182,179,361
Ottawa,"City of Coopersville, Precinct 2",State House,89,Luke Meerman,REP,555,176,731
Ottawa,"City of Coopersville, Precinct 2",State House,89,Cast Votes,,737,355,1092
Ottawa,"City of Coopersville, Precinct 2",State House,89,Undervotes,,25,11,36
Ottawa,"City of Coopersville, Precinct 2",State House,89,Overvotes,,0,0,0
Ottawa,"City of Coopersville, Precinct 2",State House,89,Rejected write-in votes,,1,1,2
Ottawa,"City of Coopersville, Precinct 2",State House,89,Unresolved write-in votes,,0,0,0
Ottawa,"City of Coopersville, Precinct 2",State House,89,,,,,
Ottawa,"City of Coopersville, Precinct 2",State House,89,Pamela Pugh,DEM,196,187,383
Ottawa,"City of Coopersville, Precinct 2",State House,89,Mitchell Robinson,DEM,193,182,375
Ottawa,"City of Coopersville, Precinct 2",State House,89,Tamara D. Carlone,REP,463,147,610
Ottawa,"City of Coopersville, Precinct 2",State House,89,Linda Lee Tarver,REP,462,143,605
Ottawa,"City of Coopersville, Precinct 2",State House,89,Donna Gundle-Krieg,LIB,16,7,23
Ottawa,"City of Coopersville, Precinct 2",State House,89,Bill Hall,LIB,26,5,31
Ottawa,"City of Coopersville, Precinct 2",State House,89,Ethan Hobson,UST,8,3,11
Ottawa,"City of Coopersville, Precinct 2",State House,89,Mary Anne Hering,WC,23,8,31
Ottawa,"City of Coopersville, Precinct 2",State House,89,Cast Votes,,1387,682,2069
Ottawa,"City of Coopersville, Precinct 2",State House,89,Undervotes,,138,51,189
Ottawa,"City of Coopersville, Precinct 2",State House,89,Overvotes,,0,0,0
Ottawa,"City of Coopersville, Precinct 2",State House,89,Rejected write-in votes,,1,1,2
Ottawa,"City of Coopersville, Precinct 2",State House,89,Unresolved write-in votes,,0,0,0
