county,precinct,office,district,candidate,party,votes
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,258,195,453
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,489,248,737
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,6,1,7
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,7,1,8
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRE,8,3,11
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Cast Votes:,,768,448,1216
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Undervotes:,,6,6,12
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Overvotes:,,1,0,1
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Rejected write-in votes:,,1,1,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Dana Nessel,DEM,238,176,414
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Matthew DePerno,REP,503,263,766
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,17,2,19
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Gerald T. Van Sickle,UST,5,5,10
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Cast Votes:,,763,446,1209
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Undervotes:,,11,7,18
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Overvotes:,,0,1,1
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Rejected write-in votes:,,2,1,3
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Joseph Alfonso,DEM,212,150,362
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Bill Huizenga,REP,538,288,826
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Lorence Wenke,LIB,10,1,11
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Curtis Michael Clark,UST,2,4,6
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Cast Votes:,,762,443,1205
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Undervotes:,,13,10,23
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Overvotes:,,0,1,1
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Rejected write-in votes:,,1,1,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",U.S. House,,Unresolved write-in votes:,,0,0,0
