county,precinct,office,district,candidate,party,votes
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Kim S. Nagy,DEM,201,321,522
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Roger Victory,REP,749,650,1399
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Jessica L. Fox,LIB,16,5,21
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Cast Votes:,,966,976,1942
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Undervotes:,,22,14,36
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Overvotes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Todd Avery,DEM,225,333,558
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Bradley Slagh,REP,722,635,1357
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Greg Parlmer II,LIB,10,3,13
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Cast Votes:,,957,971,1928
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Undervotes:,,31,19,50
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Rejected write-in votes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 15",State House,,Unresolved write-in votes:,,0,0,0
