county,precinct,office,district,candidate,party,votes
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Kim S. Nagy,DEM,90,157,247
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Roger Victory,REP,380,544,924
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Jessica L. Fox,LIB,15,11,26
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Cast Votes:,,485,712,1197
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Undervotes:,,12,16,28
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Overvotes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",State House,,Todd Avery,DEM,80,144,224
Ottawa,"City of Zeeland, Precinct 4",State House,,Bradley Slagh,REP,397,564,961
Ottawa,"City of Zeeland, Precinct 4",State House,,Greg Parlmer II,LIB,6,3,9
Ottawa,"City of Zeeland, Precinct 4",State House,,Cast Votes:,,483,711,1194
Ottawa,"City of Zeeland, Precinct 4",State House,,Undervotes:,,14,17,31
Ottawa,"City of Zeeland, Precinct 4",State House,,Overvotes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",State House,,Unresolved write-in votes:,,0,0,0
