county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Jocelyn Benson,DEM,240,186,426
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Kristina Elaine Karamo,REP,481,125,606
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Gregory Scott Stempfle,LIB,17,8,25
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Christine C. Schwartz,UST,6,0,6
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Larry James Hutchinson Jr.,GRE,2,0,2
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Cast Votes,,746,319,1065
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Undervotes,,16,4,20
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Overvotes,,1,0,1
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Rejected write-in votes,,1,0,1
Ottawa,"Crockery Township, Precinct 1B",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Dana Nessel,DEM,225,174,399
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Matthew DePerno,REP,498,127,625
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Joseph W. McHugh Jr.,LIB,21,10,31
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Gerald T. Van Sickle,UST,3,6,9
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Cast Votes,,747,317,1064
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Undervotes,,17,6,23
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Overvotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Crockery Township, Precinct 1B",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Hillary Scholten,DEM,222,172,394
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,John Gibbs,REP,487,125,612
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Jamie Lewis,LIB,29,11,40
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Louis Palus,WC,11,5,16
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Cast Votes,,749,313,1062
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Undervotes,,14,10,24
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Overvotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Rejected write-in votes,,1,0,1
Ottawa,"Crockery Township, Precinct 1B",U.S. House,3,Unresolved write-in votes,,0,0,0
