county,precinct,office,district,candidate,party,votes
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Democratic Party,DEM,38,49,87
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Republican Party,REP,135,45,180
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Libertarian Party,LIB,1,1,2
Ottawa,"Wright Township, Precinct 1B",Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Working Class Party,WC,0,0,0
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Green Party,GRE,0,0,0
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Natural Law Party,NAL,1,0,1
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Cast Votes:,,176,95,271
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Undervotes:,,125,71,196
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Overvotes:,,2,0,2
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Wright Township, Precinct 1B",Straight Party,,Unresolved write-in votes:,,0,0,0
