county,precinct,office,district,candidate,party,votes
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Jocelyn Benson,DEM,401,528,929
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Kristina Elaine Karamo,REP,555,249,804
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Gregory Scott Stempfle,LIB,14,5,19
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Christine C. Schwartz,UST,11,3,14
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Larry James Hutchinson Jr.,GRE,3,2,5
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Cast Votes:,,984,787,1771
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Undervotes:,,20,14,34
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Dana Nessel,DEM,391,492,883
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Matthew DePerno,REP,556,276,832
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Joseph W. McHugh Jr.,LIB,23,6,29
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,9,6,15
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Cast Votes:,,979,780,1759
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Undervotes:,,25,20,45
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Overvotes:,,0,1,1
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Hillary Scholten,DEM,381,487,868
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,John Gibbs,REP,564,265,829
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Jamie Lewis,LIB,21,12,33
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Louis Palus,WC,12,14,26
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Cast Votes:,,978,778,1756
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Undervotes:,,26,23,49
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",U.S. House,,Unresolved write-in votes:,,0,0,0
