county,precinct,office,district,candidate,party,votes
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Jocelyn Benson,DEM,132,136,268
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Kristina Elaine Karamo,REP,641,318,959
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Gregory Scott Stempfle,LIB,8,5,13
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Christine C. Schwartz,UST,4,0,4
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Larry James Hutchinson Jr.,GRE,1,0,1
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Cast Votes:,,786,459,1245
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Undervotes:,,7,2,9
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Overvotes:,,1,0,1
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Dana Nessel,DEM,128,119,247
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Matthew DePerno,REP,640,334,974
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Joseph W. McHugh Jr.,LIB,12,3,15
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Gerald T. Van Sickle,UST,2,3,5
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Cast Votes:,,782,459,1241
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Undervotes:,,11,2,13
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Overvotes:,,1,0,1
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Joseph Alfonso,DEM,97,99,196
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Bill Huizenga,REP,675,355,1030
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Lorence Wenke,LIB,12,1,13
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Curtis Michael Clark,UST,4,1,5
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Cast Votes:,,788,456,1244
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Undervotes:,,6,5,11
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 2A",U.S. House,,Unresolved write-in votes:,,0,0,0
