county,precinct,office,district,candidate,party,votes
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Jocelyn Benson,DEM,27,0,27
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Kristina Elaine Karamo,REP,59,0,59
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Gregory Scott Stempfle,LIB,1,0,1
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Cast Votes:,,87,0,87
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Undervotes:,,1,0,1
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Dana Nessel,DEM,26,0,26
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Matthew DePerno,REP,56,0,56
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Joseph W. McHugh Jr.,LIB,2,0,2
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Gerald T. Van Sickle,UST,0,0,0
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Cast Votes:,,84,0,84
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Undervotes:,,3,0,3
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Overvotes:,,1,0,1
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Jerry Hilliard,DEM,22,0,22
Ottawa,"Chester Township, Precinct 1B",U.S. House,,John Moolenaar,REP,59,0,59
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Nathan Hewer,LIB,2,0,2
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Cast Votes:,,83,0,83
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Undervotes:,,5,0,5
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Chester Township, Precinct 1B",U.S. House,,Unresolved write-in votes:,,0,0,0
