county,precinct,office,district,candidate,party,votes
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Kim S. Nagy,DEM,330,477,807
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Roger Victory,REP,450,372,822
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Jessica L. Fox,LIB,30,9,39
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Cast Votes:,,810,858,1668
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Undervotes:,,15,29,44
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Overvotes:,,0,0,0
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Rejected write-in votes:,,0,2,2
Ottawa,"City of Grand Haven, Precinct 3",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Grand Haven, Precinct 3",State House,,Christine Baker,DEM,325,480,805
Ottawa,"City of Grand Haven, Precinct 3",State House,,Greg VanWoerkom,REP,459,371,830
Ottawa,"City of Grand Haven, Precinct 3",State House,,Marv Bolthouse,LIB,23,12,35
Ottawa,"City of Grand Haven, Precinct 3",State House,,Cast Votes:,,807,863,1670
Ottawa,"City of Grand Haven, Precinct 3",State House,,Undervotes:,,17,22,39
Ottawa,"City of Grand Haven, Precinct 3",State House,,Overvotes:,,1,2,3
Ottawa,"City of Grand Haven, Precinct 3",State House,,Rejected write-in votes:,,0,2,2
Ottawa,"City of Grand Haven, Precinct 3",State House,,Unresolved write-in votes:,,0,0,0
