county,precinct,office,district,candidate,party,votes
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Kim S. Nagy,DEM,128,100,228
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Roger Victory,REP,789,348,1137
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Jessica L. Fox,LIB,11,7,18
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Cast Votes:,,928,455,1383
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Undervotes:,,10,8,18
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,,Sharon McConnon,DEM,123,102,225
Ottawa,"Blendon Township, Precinct 3A",State House,,Luke Meerman,REP,786,349,1135
Ottawa,"Blendon Township, Precinct 3A",State House,,Cast Votes:,,909,451,1360
Ottawa,"Blendon Township, Precinct 3A",State House,,Undervotes:,,28,12,40
Ottawa,"Blendon Township, Precinct 3A",State House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,,Rejected write-in votes:,,1,0,1
Ottawa,"Blendon Township, Precinct 3A",State House,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,,,,,,
Ottawa,"Blendon Township, Precinct 3A",State House,,Pamela Pugh,DEM,119,103,222
Ottawa,"Blendon Township, Precinct 3A",State House,,Mitchell Robinson,DEM,117,91,208
Ottawa,"Blendon Township, Precinct 3A",State House,,Tamara D. Carlone,REP,736,335,1071
Ottawa,"Blendon Township, Precinct 3A",State House,,Linda Lee Tarver,REP,741,328,1069
Ottawa,"Blendon Township, Precinct 3A",State House,,Donna Gundle-Krieg,LIB,20,6,26
Ottawa,"Blendon Township, Precinct 3A",State House,,Bill Hall,LIB,20,9,29
Ottawa,"Blendon Township, Precinct 3A",State House,,Ethan Hobson,UST,6,3,9
Ottawa,"Blendon Township, Precinct 3A",State House,,Mary Anne Hering,WC,14,6,20
Ottawa,"Blendon Township, Precinct 3A",State House,,Cast Votes:,,1773,881,2654
Ottawa,"Blendon Township, Precinct 3A",State House,,Undervotes:,,103,45,148
Ottawa,"Blendon Township, Precinct 3A",State House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,,Unresolved write-in votes:,,0,0,0
